age(kyr) mean(permil) sigma(permil)
78.800000 4.074121 0.117897
78.900000 4.069340 0.118044
79.000000 4.064541 0.118159
79.100000 4.059924 0.118232
79.200000 4.055170 0.118295
79.300000 4.050251 0.118357
79.400000 4.045632 0.118499
79.500000 4.040990 0.118739
79.600000 4.036506 0.119042
79.700000 4.032189 0.119295
79.800000 4.027897 0.119541
79.900000 4.023788 0.119866
80.000000 4.019932 0.120268
80.100000 4.016041 0.120685
80.200000 4.011869 0.121017
80.300000 4.007620 0.121323
80.400000 4.002938 0.121699
80.500000 3.997614 0.122090
80.600000 3.991747 0.122530
80.700000 3.985782 0.123008
80.800000 3.979573 0.123424
80.900000 3.973067 0.123813
81.000000 3.966370 0.124300
81.100000 3.959368 0.124672
81.200000 3.951965 0.124959
81.300000 3.944379 0.125292
81.400000 3.936399 0.125720
81.500000 3.927963 0.126124
81.600000 3.919410 0.126416
81.700000 3.910697 0.126671
81.800000 3.901824 0.126959
81.900000 3.892948 0.127113
82.000000 3.884090 0.127179
82.100000 3.875358 0.127206
82.200000 3.866482 0.127226
82.300000 3.857739 0.127084
82.400000 3.849273 0.126827
82.500000 3.841102 0.126656
82.600000 3.833151 0.126587
82.700000 3.825559 0.126567
82.800000 3.818213 0.126710
82.900000 3.811053 0.127063
83.000000 3.803948 0.127579
83.100000 3.796636 0.128145
83.200000 3.789456 0.128671
83.300000 3.782244 0.129168
83.400000 3.774871 0.129695
83.500000 3.767286 0.130221
83.600000 3.759573 0.130659
83.700000 3.751297 0.131001
83.800000 3.742490 0.131164
83.900000 3.733266 0.131126
84.000000 3.724027 0.130946
84.100000 3.714911 0.130629
84.200000 3.705923 0.130190
84.300000 3.697408 0.129673
84.400000 3.689653 0.129015
84.500000 3.682607 0.128352
84.600000 3.676703 0.127571
84.700000 3.671977 0.126908
84.800000 3.667888 0.126324
84.900000 3.665096 0.125751
85.000000 3.664045 0.125253
85.100000 3.664382 0.124797
85.200000 3.666055 0.124422
85.300000 3.669580 0.124047
85.400000 3.675285 0.123750
85.500000 3.683209 0.123552
85.600000 3.692773 0.123473
85.700000 3.704236 0.123509
85.800000 3.717942 0.123566
85.900000 3.733608 0.123866
86.000000 3.751248 0.124451
86.100000 3.770035 0.125150
86.200000 3.790179 0.125818
86.300000 3.811286 0.126494
86.400000 3.832965 0.127014
86.500000 3.854638 0.127518
86.600000 3.876386 0.128025
86.700000 3.897871 0.128423
86.800000 3.918692 0.128785
86.900000 3.938818 0.129217
87.000000 3.958087 0.129637
87.100000 3.976759 0.130110
87.200000 3.995033 0.130675
87.300000 4.012774 0.131313
87.400000 4.030095 0.132044
87.500000 4.047070 0.132825
87.600000 4.063600 0.133547
87.700000 4.079507 0.134199
87.800000 4.094991 0.134708
87.900000 4.109942 0.135050
88.000000 4.124288 0.135167
88.100000 4.137911 0.135102
88.200000 4.150572 0.134845
88.300000 4.162111 0.134431
88.400000 4.172281 0.134025
88.500000 4.181161 0.133630
88.600000 4.188859 0.133209
88.700000 4.195227 0.132707
88.800000 4.200207 0.132250
88.900000 4.203550 0.131910
89.000000 4.205358 0.131695
89.100000 4.205773 0.131683
89.200000 4.204795 0.131785
89.300000 4.202706 0.132073
89.400000 4.199346 0.132496
89.500000 4.194418 0.132866
89.600000 4.188726 0.133142
89.700000 4.182258 0.133468
89.800000 4.175120 0.133706
89.900000 4.167282 0.133856
90.000000 4.158484 0.133927
90.100000 4.149105 0.133953
90.200000 4.139596 0.133788
90.300000 4.129779 0.133272
90.400000 4.119721 0.132564
90.500000 4.109576 0.131829
90.600000 4.099402 0.130956
90.700000 4.089048 0.129947
90.800000 4.078302 0.128809
90.900000 4.067480 0.127609
91.000000 4.057090 0.126362
91.100000 4.047038 0.125018
91.200000 4.037123 0.123659
91.300000 4.027692 0.122311
91.400000 4.018783 0.121011
91.500000 4.010523 0.119677
91.600000 4.002590 0.118243
91.700000 3.995189 0.116771
91.800000 3.988410 0.115403
91.900000 3.982146 0.114275
92.000000 3.976439 0.113364
92.100000 3.971179 0.112568
92.200000 3.966630 0.111787
